freshBlood,hotStreak,inactive,leaguePoints,losses,rank,summonerName,tier,veteran,wins
True,False,False,86,58,IV,BronzVTryndaMain,PLATINUM,False,72
False,False,False,69,24,IV,Silent Lucidity,PLATINUM,False,41
False,False,False,0,83,IV,3o3i3,PLATINUM,False,111
False,False,False,5,15,IV,Ugly Fat Yi,PLATINUM,False,11
False,False,False,42,18,IV,Beyond,PLATINUM,False,15
False,False,False,14,24,IV,Braga,PLATINUM,False,24
False,False,False,0,62,IV,ShiNNer Split,PLATINUM,False,75
False,False,False,75,75,IV,Papi Draven uwu,PLATINUM,False,93
False,False,False,0,65,IV,god pIayer,PLATINUM,True,44
False,False,False,40,106,IV,ETQM Xuesheng,PLATINUM,False,117
False,False,False,2,256,IV,eve professor,PLATINUM,True,255
False,False,False,0,31,IV,ChampCatOrion,PLATINUM,False,39
True,False,False,64,91,IV,Best Fizz NA LUL,PLATINUM,False,103
False,False,False,0,30,IV,W1ndQAQ,PLATINUM,False,48
False,False,False,0,134,IV,xFDSK,PLATINUM,False,112
False,True,False,0,19,IV,Polaris Rayo,PLATINUM,False,27
False,False,False,100,42,IV,Bugzilla,PLATINUM,False,51
False,True,False,92,61,IV,Rhyntô1220,PLATINUM,False,70
False,False,False,76,76,IV,ASTROCHAD69,PLATINUM,False,82
False,False,False,0,213,IV,The Crit,PLATINUM,True,216
False,False,False,0,63,IV,pinkshark,PLATINUM,True,44
False,False,False,0,105,IV,Take a Sh0wer,PLATINUM,False,126
False,False,False,32,34,IV,file1g,PLATINUM,False,64
False,True,False,0,14,IV,Popold,PLATINUM,False,41
False,False,False,0,80,IV,soup snake,PLATINUM,False,82
True,False,False,1,155,IV,           lbZeD,PLATINUM,False,178
False,False,False,0,155,IV,Love play Zyra,PLATINUM,True,156
False,False,False,23,125,IV,Sharpest Blade,PLATINUM,True,143
False,False,False,0,204,IV,jeongbaelee,PLATINUM,False,231
False,False,False,62,77,IV,Pinapìneapple,PLATINUM,False,111
False,False,False,0,101,IV,jackeatsodepuss,PLATINUM,False,116
True,False,False,63,98,IV,TeRealPandaSteve,PLATINUM,False,127
False,False,False,57,51,IV,g word,PLATINUM,False,77
False,True,False,0,17,IV,Khatastrophic,PLATINUM,False,44
False,False,False,3,219,IV,Whoops Oneshot ,PLATINUM,True,236
False,False,False,60,336,IV,Yamakasu,PLATINUM,True,356
False,False,False,92,244,IV,lolloser23,PLATINUM,True,257
False,False,False,0,22,IV,im blackkkk,PLATINUM,False,44
False,True,False,100,57,IV,Water Margin,PLATINUM,False,82
False,False,False,78,16,IV,UKB LK,PLATINUM,False,50
False,False,False,0,41,IV,GTO Shade,PLATINUM,False,59
False,True,False,91,259,IV,hehe marta,PLATINUM,False,276
False,False,False,64,25,IV,MordekaiserSucks,PLATINUM,False,23
False,True,False,0,69,IV,Kyriee,PLATINUM,False,93
True,True,False,50,39,IV,Ultr4vi0lence,PLATINUM,False,62
False,False,False,17,189,IV,Timcarryou,PLATINUM,False,201
False,False,False,53,63,IV,Baddinho,PLATINUM,True,75
False,False,False,100,16,IV,TwitchDGTV,PLATINUM,False,25
False,False,False,72,88,IV,me no jay park,PLATINUM,False,136
False,False,False,0,33,IV,crown control,PLATINUM,False,56
False,False,False,0,15,IV,1 Yi 9,PLATINUM,False,18
False,False,False,100,82,IV,È R Í K,PLATINUM,False,105
False,False,False,47,29,IV,EnragedDemeanor,PLATINUM,False,44
False,False,False,50,21,IV,AlwaysSoNeutral,PLATINUM,False,28
False,False,False,70,3,IV,zxcvzoxciuvjopiu,PLATINUM,False,5
False,False,False,6,31,IV,Rip wgd20    ,PLATINUM,False,39
False,False,False,0,118,IV,Zairah,PLATINUM,False,138
False,True,False,45,161,IV,BIGJJ8B,PLATINUM,False,171
False,False,False,32,308,IV,Thehoboworier,PLATINUM,True,329
False,False,False,6,34,IV,ISISMORDEXDXDXD,PLATINUM,False,50
False,False,False,64,346,IV,Ai Chi La Tiao,PLATINUM,False,375
False,False,False,80,27,IV,PreschoolBully,PLATINUM,False,43
False,False,False,31,156,IV,MuayThaiLeeSiin,PLATINUM,False,185
False,False,False,75,139,IV,YouTube Premium,PLATINUM,False,163
True,True,False,84,24,IV,A Space Ottersea,PLATINUM,False,46
False,False,False,63,58,IV,Ekko sucks lol,PLATINUM,True,52
False,False,False,0,137,IV,KT Jmeb,PLATINUM,False,155
False,False,False,35,217,IV,Wandering Monkey,PLATINUM,True,234
False,False,False,58,49,IV,Nexre,PLATINUM,False,50
False,False,False,0,36,IV,oddbaIIs,PLATINUM,False,60
False,False,False,18,12,IV,CivilGamer,PLATINUM,False,8
False,False,False,9,315,IV,B00neo,PLATINUM,True,345
False,False,False,19,92,IV,DONT SHlT ME,PLATINUM,False,120
False,True,False,100,21,IV,Challenger Riv,PLATINUM,False,31
False,False,False,18,117,IV,TerrorJunior,PLATINUM,False,135
False,False,False,81,47,IV,HanSolò,PLATINUM,False,68
False,False,False,75,101,IV,RexzCqEs,PLATINUM,True,120
False,True,False,61,90,IV,FufuxD,DIAMOND,False,124
False,False,False,0,117,IV,C0NCRETE JUNGLER,DIAMOND,False,139
False,False,False,2,124,IV,Violence Li,DIAMOND,False,171
False,False,False,49,66,IV,G O D R A V E N,DIAMOND,False,107
False,False,False,25,73,IV,Vieux Carre,DIAMOND,False,80
False,False,False,60,261,IV,Copper16,DIAMOND,True,291
False,False,False,13,158,IV,Ryzeini,DIAMOND,False,160
False,False,False,0,216,IV,ForeverIronTier,DIAMOND,False,241
False,False,False,87,168,IV,nyannyancosplay,DIAMOND,True,195
False,False,False,75,70,IV,Meune,DIAMOND,False,89
False,False,False,60,209,IV,LANGUAGESUCKS,DIAMOND,True,210
False,False,False,0,357,IV,SZ NO1 HUN,DIAMOND,True,405
False,True,False,0,248,IV,Orochimaru,DIAMOND,False,304
False,False,False,25,100,IV,HeartUnderI3lade,DIAMOND,False,154
True,False,False,0,85,IV,Tadpole Juice,DIAMOND,False,113
False,False,False,0,430,IV,Legends never E,DIAMOND,True,464
False,False,False,33,94,IV,Raza,DIAMOND,False,98
False,False,False,88,570,IV,cocodashi,DIAMOND,True,573
False,False,False,0,276,IV,Turkish Clap ,DIAMOND,False,276
False,False,False,70,172,IV,Clapped ur girl,DIAMOND,True,177
False,False,False,69,48,IV,Cuck Destroyer,DIAMOND,False,97
False,False,False,0,335,IV,SoyPong,DIAMOND,False,398
False,False,False,10,5,IV,uoynaD,DIAMOND,False,18
False,False,False,0,32,IV,ppipicat,DIAMOND,False,63
False,False,False,60,135,IV,Daniel Imaicela,DIAMOND,False,165
False,False,False,0,121,IV,8IllIlIlIlID ooo,DIAMOND,True,115
False,False,False,62,62,IV,ıIIllIIllIIllIIı,DIAMOND,False,89
False,False,False,31,88,IV,Hanashiii,DIAMOND,False,103
False,False,False,28,81,IV,BiggestFLEXER NA,DIAMOND,False,88
True,True,False,0,175,IV,Qingqiangg,DIAMOND,False,217
False,False,False,0,33,IV,AirFax,DIAMOND,False,27
False,False,False,50,209,IV,Ccˉ,DIAMOND,True,228
False,False,False,24,71,IV,Lf Girlfriend92,DIAMOND,False,82
False,False,False,16,166,IV,Energia Positiva,DIAMOND,True,166
False,True,False,50,65,IV,2018 04 14,DIAMOND,False,81
False,False,False,0,154,IV,LANCË,DIAMOND,False,176
False,False,False,0,211,IV,CE Kai,DIAMOND,True,215
False,False,False,75,270,IV,ewqewq,DIAMOND,True,289
True,False,False,0,35,IV,oOwOb,DIAMOND,False,41
False,False,False,0,79,IV,Neebz,DIAMOND,False,98
False,False,False,0,136,IV,CaitlynSnowStorm,DIAMOND,False,172
False,False,False,0,259,IV,Rhadamanthys,DIAMOND,False,280
False,False,False,1,62,IV,SPONGEBOBFAN32,DIAMOND,False,58
False,False,False,46,81,IV,Rivolus,DIAMOND,False,120
False,False,False,0,77,IV,KLuqman1,DIAMOND,False,88
False,False,False,28,321,IV,Return of Steve,DIAMOND,False,371
False,False,False,53,248,IV,Doctor HappyPon,DIAMOND,True,289
False,False,False,40,135,IV,BlTC0IN,DIAMOND,True,142
False,False,False,4,75,IV,Tyviana,DIAMOND,False,119
False,False,False,0,145,IV,MushroomStampped,DIAMOND,True,164
False,False,False,0,106,IV,Died In Alpha,DIAMOND,False,124
False,False,False,17,92,IV,PMA,DIAMOND,False,120
True,False,False,35,13,IV,sociopath btw ,DIAMOND,False,24
False,False,False,15,195,IV,Gemini Elf,DIAMOND,True,198
False,False,False,15,225,IV,Blackrabbitzero,DIAMOND,False,243
False,False,False,13,290,IV,Linear Algebra1,DIAMOND,False,287
False,False,False,0,143,IV,Dïllï,DIAMOND,False,170
False,False,False,44,330,IV,Nviy,DIAMOND,True,368
False,True,False,0,32,IV,HUNDREDACREWOOD,DIAMOND,False,78
False,False,False,0,28,IV,Saintio,DIAMOND,False,62
False,False,False,30,69,IV,OEdwardalababyO,DIAMOND,False,96
False,False,False,0,234,IV,Riven008,DIAMOND,False,268
False,False,False,0,77,IV,FakerDreamTree,DIAMOND,False,113
False,False,False,0,75,IV,PinkShortsss,DIAMOND,False,126
False,True,False,32,84,IV,Xanopopo,DIAMOND,False,115
False,False,False,33,120,IV,shrimpey,DIAMOND,False,144
False,False,False,16,53,IV,1v9 ad carry,DIAMOND,False,67
False,False,False,75,203,IV,Enterdoki,DIAMOND,True,190
False,False,False,11,112,IV,Kamza,DIAMOND,False,139
False,False,False,0,93,IV,MypIestory ,DIAMOND,False,116
False,False,False,6,80,IV,Super Elite,DIAMOND,False,112
False,False,False,71,68,IV,Happy2BHere,DIAMOND,False,88
False,False,False,2,67,IV,Take The Lantern,DIAMOND,False,93
True,False,False,0,52,IV,Chen qing hei,DIAMOND,False,86
False,False,False,25,299,IV,Cynicał,DIAMOND,True,345
False,True,False,57,414,IV,LAZYxiaoqi,DIAMOND,True,462
False,False,False,35,54,IV,VelKoz Bot,DIAMOND,False,81
False,False,False,45,187,IV,daisy kid,DIAMOND,True,220
False,False,False,38,47,IV,IlIlIIllIlllI,DIAMOND,False,102
False,True,False,75,443,IV,InSaneEyeKing,DIAMOND,True,445
False,False,False,0,193,IV, Luna dial CR,DIAMOND,False,226
False,False,False,79,158,IV,Anh Hieu Kiaa2,DIAMOND,True,164
False,False,False,61,448,IV,OneStarGeneral,DIAMOND,True,446
False,False,False,16,34,IV,Primacy,DIAMOND,False,52
False,False,False,100,223,IV,ILoveAnimeGirlz,DIAMOND,True,259
True,False,False,0,85,IV,Revenge4Harambe,DIAMOND,False,112
False,False,False,0,90,IV,Meshal Supports,DIAMOND,False,125
False,True,False,56,260,IV,SALE YOU,DIAMOND,False,317
False,False,False,72,52,IV,free guccin,DIAMOND,False,87
False,False,False,0,29,IV,LAWNMOWERRRRR,DIAMOND,False,27
False,False,False,3,53,IV,Kaori Miyazóno,DIAMOND,False,87
False,False,False,29,158,IV,Hyparagon,DIAMOND,False,167
False,False,False,3,209,IV,Shadow Of War,DIAMOND,True,241
False,False,False,30,26,IV,SHUTupetSQUAT,DIAMOND,False,44
False,False,False,0,58,IV,ske4G4342fsd,DIAMOND,False,47
False,False,False,0,101,IV,LOLgotSued,DIAMOND,False,141
True,True,False,0,14,IV,Tesla,DIAMOND,False,25
False,False,False,24,9,IV,Prince Ojo,DIAMOND,False,17
False,False,False,0,47,IV,Grandpapa Olaf ,DIAMOND,False,83
False,False,False,78,207,IV,PSG Mbappe,DIAMOND,True,215
False,False,False,25,209,IV,washedlikeme,DIAMOND,False,227
False,True,False,0,97,IV,u6b47y54bv2yt4rf,DIAMOND,False,127
False,False,False,26,42,IV,trick fanboy,DIAMOND,False,52
False,False,False,18,31,IV,iBcHobart,DIAMOND,False,65
False,True,False,91,189,IV,54 6f 78 69 63 ,DIAMOND,False,236
False,False,False,14,98,IV,Pulhu,DIAMOND,False,129
False,False,False,0,20,IV,pranape,DIAMOND,False,56
False,False,False,0,261,IV,Behind Light,DIAMOND,False,251
False,False,False,14,208,IV,Jamieelala,DIAMOND,False,230
False,True,False,57,163,IV,ookami 0v0,DIAMOND,False,196
False,True,False,77,82,IV,IVAN IS SH1T,DIAMOND,False,119
False,False,False,9,44,IV,uwu cutie ,DIAMOND,False,78
False,False,False,25,194,IV,keonu2 twitchtv,DIAMOND,False,234
True,False,False,0,88,IV,jooniwutt,DIAMOND,False,129
False,False,False,73,20,IV,jngIer,DIAMOND,False,62
False,False,False,54,924,IV,Leara,DIAMOND,True,927
False,False,False,0,461,IV,arbit foeva,DIAMOND,False,459
False,False,False,75,42,IV,Khanqwest,DIAMOND,False,91
False,False,False,27,230,IV,StyleBenderlol,DIAMOND,True,237
False,False,False,0,67,IV,1324354321,DIAMOND,False,95
False,False,False,26,12,IV,HendyGod,DIAMOND,False,47
False,False,False,42,35,IV,CuteSupportGirl,DIAMOND,False,73
False,False,False,0,225,IV,IG Carter,DIAMOND,True,251
False,False,False,28,59,IV,Redefining Me,DIAMOND,False,84
True,False,False,82,2,IV,TCLB Humzh,DIAMOND,False,41
True,False,False,0,35,IV,NUS,DIAMOND,False,79
False,False,False,47,148,IV,Poubelleter,DIAMOND,True,187
False,True,False,100,248,IV,BBoommBBoomm,DIAMOND,True,271
True,False,False,8,118,IV,JGORKEEPDYING,DIAMOND,False,154
False,False,False,82,199,IV,Diana Griefer ,DIAMOND,True,223
False,False,False,15,331,IV,KnarfLoL,DIAMOND,True,348
False,False,False,88,28,IV,bookstore,DIAMOND,False,75
False,False,False,36,148,IV,DoubleNihg,DIAMOND,False,135
False,True,False,0,150,IV,Hangry x Hangry,DIAMOND,False,190
False,False,False,16,67,IV,Been Torqued,DIAMOND,False,111
True,True,False,0,116,IV,IumiNami,DIAMOND,False,172
False,False,False,75,88,IV,Plizak1,DIAMOND,False,121
False,False,False,63,155,IV,InfoWarsRealNews,DIAMOND,False,171
True,False,False,0,75,IV,Rena Kudo,DIAMOND,False,117
False,False,False,89,148,IV,alexgoat,DIAMOND,True,182
False,False,False,30,67,IV,Dont Fart Here,DIAMOND,False,95
False,False,False,73,104,IV,GiveReasons,DIAMOND,False,126
False,False,False,1,54,IV,0xdc,DIAMOND,False,64
False,False,False,21,195,IV,IzayoiSakuya719,DIAMOND,False,243
False,False,False,0,22,IV,MANIACAL PLAYER,DIAMOND,False,56
False,False,False,23,117,IV,Strawberry Latte,DIAMOND,False,129
False,False,False,13,171,IV,T7 Shafty,DIAMOND,False,210
False,False,False,40,92,IV,Aimbird,DIAMOND,False,118
False,False,False,56,99,IV,yuxianga,DIAMOND,False,97
False,False,False,75,46,IV,Soná,DIAMOND,False,83
False,False,False,0,337,IV,aıne,DIAMOND,True,378
False,False,False,24,352,IV,LuluTop69,DIAMOND,False,374
True,False,False,40,247,IV,tpitt,DIAMOND,False,273
False,False,False,33,164,IV,Jelemi,DIAMOND,True,171
False,False,False,37,169,IV,Dndisturb,DIAMOND,False,163
False,True,False,75,64,IV,goodnight 301,DIAMOND,False,116
False,False,False,0,87,IV,Zhìhéng,DIAMOND,False,121
False,False,False,67,246,IV,NevrLuckyy,DIAMOND,True,278
False,False,False,100,51,IV,Ayume,DIAMOND,False,85
True,False,False,22,100,IV,Profoundsoup,DIAMOND,False,149
False,False,False,0,223,IV,Kindnessˉ,DIAMOND,False,221
True,False,False,5,57,IV,jeremy sida,DIAMOND,False,103
False,False,False,100,225,IV,pib is King,DIAMOND,True,244
False,False,False,0,106,IV,We Wendys Dude,DIAMOND,False,120
False,False,False,0,90,IV,UrGirlsDreamBoy,DIAMOND,False,106
False,False,False,0,84,IV,ClifflN,DIAMOND,False,122
False,False,False,16,150,IV,brianhealsyou,DIAMOND,False,194
False,False,False,20,49,IV,FLØCKA,DIAMOND,False,45
False,False,False,25,101,IV,Fiora Ahega0,DIAMOND,False,130
False,False,False,0,80,IV,gXLinda,DIAMOND,False,133
False,False,False,41,62,IV,Immersive AF,DIAMOND,False,98
False,False,False,60,228,IV,SpIashy,DIAMOND,True,222
False,False,False,20,47,IV,TwTv BIanksterz,DIAMOND,False,75
True,False,False,0,190,IV,Peanut x Faker,DIAMOND,False,262
False,False,False,88,381,IV,ItzNotYoru,DIAMOND,False,419
False,False,False,47,45,IV,PVPP3T,DIAMOND,False,87
False,True,False,91,77,IV,Warforus,DIAMOND,False,115
False,False,False,91,73,IV,JamesonGinger,DIAMOND,False,109
False,False,False,0,112,IV,SorakaTopOnly,DIAMOND,False,163
False,False,False,71,185,IV,reomoi,DIAMOND,True,217
False,False,False,33,174,IV,canigetauhhhhhh,DIAMOND,False,217
False,False,False,19,104,IV,Konoaikoso Seigi,DIAMOND,False,140
True,False,False,0,115,IV,KeppySS,DIAMOND,False,139
True,False,False,32,179,IV,KeyboardChampion,DIAMOND,False,202
False,True,False,0,44,IV,WoodrowcC,DIAMOND,False,85
False,False,False,36,220,IV,Boy1ChampDarrysˆ,DIAMOND,True,260
False,True,False,0,32,IV,bunny pow pow,DIAMOND,False,71
False,False,False,0,65,IV,Crioptic,DIAMOND,False,67
False,False,False,32,111,IV,llllllllIllIl,DIAMOND,True,143
False,False,False,78,380,IV,Susans ViJanna,DIAMOND,True,415
True,False,False,0,182,IV,Iron4CarryLord,DIAMOND,False,234
False,True,False,63,37,IV,you are dog hah,DIAMOND,False,78
False,False,False,62,114,IV,GigaP,DIAMOND,False,145
False,False,False,28,187,IV,Alexandra Anna,DIAMOND,True,221
False,False,False,0,78,IV,opgg me losers,DIAMOND,False,112
False,False,False,92,149,IV,HeelyWheeIy,DIAMOND,True,204
False,False,False,45,198,IV,TouchFish Player,DIAMOND,False,233
False,False,False,0,32,IV,03 23 200,DIAMOND,False,27
False,False,False,15,116,IV,gin pal,DIAMOND,True,140
True,False,False,65,90,IV,Ximalaya 2020,DIAMOND,False,111
False,False,False,0,56,IV,Zurstalich,DIAMOND,False,64
True,True,False,16,59,IV,Coldest,DIAMOND,False,99
True,True,False,0,53,IV,itsGAYtime,DIAMOND,False,97
False,False,False,0,31,IV,Loli Janna,DIAMOND,False,44
False,False,False,0,17,IV,Kami Naiif,DIAMOND,False,48
